method,target_prune_rate,base_accuracy,pruned_accuracy,parameter_reduction_pct,mac_reduction_pct,params_before,params_after,macs_before,macs_after,pruning_time_sec,layer_names,layer_sensitivities,layer_pruning_rates,retained_channels,status,seed,dataset,architecture,baseline_training_accuracy,final_accuracy,accuracy_change,recovery_efficiency_eta,baseline_latency_ms,pruned_latency_ms,speedup,error
Adaptive-Magnitude,0.4,83.86,58.6,62.28332828729519,59.82933403685929,9228362,3480631,152769536,61368540,3.809325695037842,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.20153730114301047, 0.041458423559864364, 0.023475339636206627, 0.03602921466032664, 0.013497771074374517, 0.013210509903728962, 0.007287238569309314, 0.009673653480907282]","{""features.conv1"": 0.23698606566958758, ""features.conv2"": 0.3664662536547789, ""features.conv3"": 0.381011914657301, ""features.conv4"": 0.37085768242749684, ""features.conv5"": 0.38908229516299975, ""features.conv6"": 0.389314647056876, ""features.conv7"": 0.3941056994271026, ""features.conv8"": 0.3921754419438574}","[49, 82, 159, 162, 313, 313, 311, 312]",ok,42,CIFAR10,VGG11BN,83.86,87.4,3.5400000000000063,46.240303451918685,1.3051269997959025,1.355546500235505,0.9628050380928704,
Adaptive-Magnitude,0.5,83.86,42.52,73.34550811942574,70.79231555694454,9228362,2459773,152769536,44620444,3.585986852645874,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.20531212290128073, 0.03298663720488548, 0.025577740122874577, 0.029187394306063652, 0.017003786750137806, 0.011208015494048595, 0.007043474819511175, 0.011217585764825344]","{""features.conv1"": 0.28836093160161014, ""features.conv2"": 0.46599683901279226, ""features.conv3"": 0.4736340503675756, ""features.conv4"": 0.4699131602526855, ""features.conv5"": 0.4824722206551126, ""features.conv6"": 0.4884465957283209, ""features.conv7"": 0.49273947184401956, ""features.conv8"": 0.48843673053788356}","[46, 69, 135, 136, 265, 262, 260, 262]",ok,42,CIFAR10,VGG11BN,83.86,87.49,3.6299999999999955,61.31254817510708,1.3051269997959025,1.3445140002659173,0.9707053995256094,
Adaptive-Correlation,0.1,83.86,75.88,18.316013177636506,17.25398707763307,9228362,7538094,152769536,126410700,5.26030421257019,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.22460022568702698, 0.033975898598631225, 0.028773412729303043, 0.026449975247184437, 0.014910086058080196, 0.009719149675220251, 0.007171324919909239, 0.010672918831308683]","{""features.conv1"": 0.05587087384588675, ""features.conv2"": 0.09332446478683588, ""features.conv3"": 0.09434664165482572, ""features.conv4"": 0.09480314727696379, ""features.conv5"": 0.0970704879453569, ""features.conv6"": 0.09809039558701887, ""features.conv7"": 0.0985909884947142, ""features.conv8"": 0.09790300040839792}","[61, 117, 232, 232, 463, 462, 462, 462]",ok,42,CIFAR10,VGG11BN,83.86,87.99,4.1299999999999955,66.11700855722287,1.3051269997959025,1.378207499783457,0.9469742400915415,
Adaptive-Correlation,0.2,83.86,55.38,35.01711354626097,33.33444175676491,9228362,5996856,152769536,101844664,5.120363712310791,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.25840822358926135, 0.04247503541409969, 0.030584099392096203, 0.03140271330873171, 0.010211809538304806, 0.012355301529169083, 0.007347040964911382, 0.00971186455960075]","{""features.conv1"": 0.11011800523170355, ""features.conv2"": 0.18522593105650698, ""features.conv3"": 0.18936194899925898, ""features.conv4"": 0.18907721095667548, ""features.conv5"": 0.19644803172767566, ""features.conv6"": 0.19570246205023775, ""features.conv7"": 0.19744448265462222, ""features.conv8"": 0.19662192732331948}","[57, 105, 208, 208, 412, 412, 411, 412]",ok,42,CIFAR10,VGG11BN,83.86,87.55,3.6899999999999977,91.86936541043092,1.3051269997959025,1.097895499697188,1.1887533924274865,
Adaptive-Correlation,0.3,83.86,42.96,49.58759745228893,47.354198941862336,9228362,4652239,152769536,80426746,5.185918569564819,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.21399866541226706, 0.0401271836211284, 0.025204046318928402, 0.027469900126258533, 0.013195658413072428, 0.012219483343263468, 0.007138157573839028, 0.008087595303853353]","{""features.conv1"": 0.17065498942564716, ""features.conv2"": 0.27574633944658083, ""features.conv3"": 0.2847661777172401, ""features.conv4"": 0.2833966510236766, ""features.conv5"": 0.2920242840127705, ""features.conv6"": 0.2926143034621143, ""features.conv7"": 0.2956855568931194, ""features.conv8"": 0.2951116980188511}","[54, 93, 184, 184, 363, 363, 361, 361]",ok,42,CIFAR10,VGG11BN,83.86,88.0,4.140000000000001,90.82916356924846,1.3051269997959025,1.3255519997983356,0.98459132496836,
Adaptive-Correlation,0.4,83.86,15.85,62.4857585777411,59.962499329709296,9228362,3461950,152769536,61165104,5.049496173858643,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.22117977837721506, 0.036424881468216576, 0.028632740179697674, 0.02906574433048566, 0.01366768404841423, 0.010593281437953314, 0.006657624617218971, 0.009911879586676756]","{""features.conv1"": 0.22610364339929412, ""features.conv2"": 0.37136196526007575, ""features.conv3"": 0.377488316367456, ""features.conv4"": 0.3771478790780823, ""features.conv5"": 0.3892541692706857, ""features.conv6"": 0.3916713315293939, ""features.conv7"": 0.39476563059677605, ""features.conv8"": 0.39220706449823645}","[50, 81, 160, 160, 313, 312, 310, 312]",ok,42,CIFAR10,VGG11BN,83.86,87.37,3.510000000000005,114.45808073373878,1.3051269997959025,1.2788920003004023,1.0205138506530167,
Adaptive-Correlation,0.5,83.86,10.09,73.31056150593139,70.52716976243222,9228362,2462998,152769536,45025506,4.868533611297607,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.2033347338438034, 0.031111380085349083, 0.03454956163962682, 0.033653867741425834, 0.013464265192548433, 0.010339958282808462, 0.007408927505215009, 0.008700913128753504]","{""features.conv1"": 0.2922512628197127, ""features.conv2"": 0.468213252096751, ""features.conv3"": 0.4647004342785889, ""features.conv4"": 0.4656155719569075, ""features.conv5"": 0.4862434516821845, ""features.conv6"": 0.4894355812450595, ""features.conv7"": 0.492430239025217, ""features.conv8"": 0.491110206895579}","[46, 69, 138, 137, 264, 262, 260, 261]",ok,42,CIFAR10,VGG11BN,83.86,86.84,2.980000000000004,104.69160025979384,1.3051269997959025,1.3945810001132486,0.9358560024049648,
E-HRAP,0.1,83.86,81.88,18.38371750046216,17.319403261131853,9228362,7531846,152769536,126310764,5.066991329193115,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.2510245591402054, 0.039658540238936744, 0.02673123652736346, 0.026354546348253887, 0.01289790216833353, 0.010329782031476498, 0.007671542000025511, 0.010658788960427046]","{""features.conv1"": 0.05439789109534056, ""features.conv2"": 0.09279547356971675, ""features.conv3"": 0.09514389841594667, ""features.conv4"": 0.09521232943572382, ""features.conv5"": 0.09765691635377606, ""features.conv6"": 0.0981234511604194, ""features.conv7"": 0.0986063575016322, ""features.conv8"": 0.09806368246744458}","[61, 117, 232, 232, 462, 462, 462, 462]",ok,42,CIFAR10,VGG11BN,83.86,87.87,4.010000000000005,32.58318128446775,1.3051269997959025,1.348954499917454,0.9675100234112911,
E-HRAP,0.2,83.86,78.44,34.795763321811606,33.20794533276582,9228362,6017283,152769536,102037912,5.298371076583862,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.21073526640733084, 0.03659701098998388, 0.025298861786723137, 0.029495336736241978, 0.014451245466868082, 0.012601956725120544, 0.00707353310038646, 0.008939906333883604]","{""features.conv1"": 0.1145320813267699, ""features.conv2"": 0.18515734735670974, ""features.conv3"": 0.18973953862314843, ""features.conv4"": 0.18803757394578657, ""features.conv5"": 0.19413900723241168, ""features.conv6"": 0.1948890234137446, ""features.conv7"": 0.1971311866207165, ""features.conv8"": 0.1963742414807127}","[57, 105, 208, 208, 413, 413, 412, 412]",ok,42,CIFAR10,VGG11BN,83.86,88.0,4.140000000000001,27.47460922636909,1.3051269997959025,1.310087500314694,0.9962136112911544,
E-HRAP,0.3,83.86,69.66,49.622890822878425,47.388408641890486,9228362,4648982,152769536,80374484,5.232189893722534,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.2246252199014028, 0.032483882581194244, 0.02909101111193498, 0.03225490575035413, 0.013144478822747866, 0.011960554247101149, 0.007467388485868772, 0.01104922934124867]","{""features.conv1"": 0.16972014477545305, ""features.conv2"": 0.28115974901808993, ""features.conv3"": 0.2831275725955342, ""features.conv4"": 0.2812925527539515, ""features.conv5"": 0.2923763645116012, ""features.conv6"": 0.2930630261535119, ""features.conv7"": 0.29566900684049874, ""features.conv8"": 0.29359158335135943}","[54, 93, 184, 184, 363, 362, 361, 362]",ok,42,CIFAR10,VGG11BN,83.86,87.81,3.950000000000003,36.57586186339637,1.3051269997959025,1.323419000073045,0.986178224525919,
E-HRAP,0.4,83.86,44.61,62.394463936286854,59.918298108858565,9228362,3470375,152769536,61232630,5.149291753768921,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.20593054095904031, 0.03820303392906984, 0.02784664121766885, 0.02906247042119503, 0.012816416410108408, 0.012973931928475698, 0.007948705460876226, 0.009066797637691101]","{""features.conv1"": 0.2323082837288459, ""features.conv2"": 0.3688908099959536, ""features.conv3"": 0.3773241451392742, ""features.conv4"": 0.3763340807958195, ""features.conv5"": 0.3895634379716201, ""features.conv6"": 0.3894351711905426, ""features.conv7"": 0.39352727354252254, ""features.conv8"": 0.3926167976354218}","[50, 81, 160, 160, 313, 313, 311, 311]",ok,42,CIFAR10,VGG11BN,83.86,88.12,4.260000000000005,69.73375080909354,1.3051269997959025,1.124533000165684,1.1605946642771805,
E-HRAP,0.5,83.86,24.5,73.43670523544698,70.77760450879421,9228362,2451357,152769536,44642918,5.101112604141235,"[""features.conv1"", ""features.conv2"", ""features.conv3"", ""features.conv4"", ""features.conv5"", ""features.conv6"", ""features.conv7"", ""features.conv8""]","[0.20047459503014883, 0.045063758889834084, 0.032738642767071724, 0.02907014700273673, 0.010433808900415897, 0.009644445963203907, 0.006477051259328921, 0.01204411250849565]","{""features.conv1"": 0.29717645468204446, ""features.conv2"": 0.45440823141697756, ""features.conv3"": 0.4668777602772215, ""features.conv4"": 0.4705892396135156, ""features.conv5"": 0.4894439387093704, ""features.conv6"": 0.4902425505706083, ""features.conv7"": 0.4934470574716679, ""features.conv8"": 0.4878147672585943}","[45, 70, 137, 136, 262, 261, 260, 263]",ok,42,CIFAR10,VGG11BN,83.86,87.33,3.469999999999999,85.55667060301711,1.3051269997959025,1.1247399997955654,1.1603810658757798,
Uniform-Magnitude,0.1,82.18,79.91,10.992951660793723,17.25981055480379,2474058,2202086,41620480,34436864,2.107327461242676,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.1, ""conv2"": 0.1, ""conv3"": 0.1}","[58, 116, 231]",ok,42,CIFAR10,SimpleCNN,82.18,85.49,3.309999999999988,50.759797479152255,0.6988364998505858,0.7121674998415983,0.9812810890780924,
Uniform-Magnitude,0.2,82.18,73.07,22.177855167502138,33.6272911797269,2474058,1925365,41620480,27624640,2.0537662506103516,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.2, ""conv2"": 0.2, ""conv3"": 0.2}","[52, 103, 205]",ok,42,CIFAR10,SimpleCNN,82.18,86.11,3.9299999999999926,58.79739001591056,0.6988364998505858,0.7211904994619545,0.969004029270982,
Uniform-Magnitude,0.3,82.18,55.83,32.73007342592615,48.61606593676959,2474058,1664297,41620480,21386240,2.013282060623169,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.3, ""conv2"": 0.3, ""conv3"": 0.3}","[45, 90, 180]",ok,42,CIFAR10,SimpleCNN,82.18,85.77,3.589999999999989,91.47550514287548,0.6988364998505858,0.6707855000058771,1.041818136862623,
Uniform-Magnitude,0.4,82.18,36.16,43.30965563458901,61.33134456882765,2474058,1402552,41620480,16094080,1.9829564094543457,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.4, ""conv2"": 0.4, ""conv3"": 0.4}","[39, 77, 154]",ok,42,CIFAR10,SimpleCNN,82.18,84.55,2.3699999999999903,111.73028113701649,0.6988364998505858,0.5277844998090586,1.3240943985725429,
Uniform-Magnitude,0.5,82.18,29.87,53.611030945919616,72.66822487390823,2474058,1147690,41620480,11375616,1.9778845310211182,"[""conv1"", ""conv2"", ""conv3""]","[NaN, NaN, NaN]","{""conv1"": 0.5, ""conv2"": 0.5, ""conv3"": 0.5}","[32, 64, 128]",ok,42,CIFAR10,SimpleCNN,82.18,84.16,1.9799999999999898,101.26647266821875,0.6988364998505858,0.6870464999337855,1.0171604104204541,
Adaptive-Magnitude,0.1,82.18,81.09,9.261504782830475,13.75030754090294,2474058,2244923,41620480,35897536,2.6769073009490967,"[""conv1"", ""conv2"", ""conv3""]","[0.1371118500828743, 0.029882201304038365, 0.04808186118801435]","{""conv1"": 0.05537468891381522, ""conv2"": 0.09027434515450924, ""conv3"": 0.08435096593167556}","[61, 117, 235]",ok,42,CIFAR10,SimpleCNN,82.18,85.14,2.9599999999999937,43.72939489820409,0.6988364998505858,0.7144675000745337,0.9781221675971024,
Adaptive-Magnitude,0.2,82.18,75.67,19.538143406500573,27.608100627383443,2474058,1990673,41620480,30129856,2.8708348274230957,"[""conv1"", ""conv2"", ""conv3""]","[0.21079073349634805, 0.0376532431691885, 0.04692516972621282]","{""conv1"": 0.10008874301871547, ""conv2"": 0.1821529969934814, ""conv3"": 0.17775825998780317}","[58, 105, 211]",ok,42,CIFAR10,SimpleCNN,82.18,85.24,3.059999999999988,48.981112487975395,0.6988364998505858,0.720291000106954,0.970214121440942,
Adaptive-Magnitude,0.3,82.18,66.56,28.483972485689502,39.82500922622709,2474058,1769348,41620480,25045120,2.7725038528442383,"[""conv1"", ""conv2"", ""conv3""]","[0.18744721511999765, 0.03124241903424263, 0.051428028692801796]","{""conv1"": 0.15427122847020236, ""conv2"": 0.27571092564610944, ""conv3"": 0.26001784588368826}","[55, 93, 190]",ok,42,CIFAR10,SimpleCNN,82.18,85.66,3.4799999999999898,67.05525365043775,0.6988364998505858,0.7196779997684644,0.9710405210044163,
Adaptive-Magnitude,0.4,82.18,57.12,38.17485281266648,50.83189814245295,2474058,1529590,41620480,20464000,2.7670204639434814,"[""conv1"", ""conv2"", ""conv3""]","[0.18791347245375314, 0.043279461562633514, 0.04471219703555107]","{""conv1"": 0.20929759411706544, ""conv2"": 0.3560782027092632, ""conv3"": 0.3546242031736714}","[51, 83, 166]",ok,42,CIFAR10,SimpleCNN,82.18,85.02,2.839999999999989,73.08476115654527,0.6988364998505858,0.6548494993694476,1.0671711599741516,
Adaptive-Magnitude,0.5,82.18,42.44,47.172216657814815,61.43129536228319,2474058,1306990,41620480,16052480,2.5850088596343994,"[""conv1"", ""conv2"", ""conv3""]","[0.20394526918729147, 0.0299139612664779, 0.04817269369959831]","{""conv1"": 0.24690509086930373, ""conv2"": 0.4628769456695484, ""conv3"": 0.44021796346114783}","[49, 69, 144]",ok,42,CIFAR10,SimpleCNN,82.18,84.9,2.719999999999999,90.0106100758482,0.6988364998505858,0.7194670006356318,0.9713252994691634,
Adaptive-Correlation,0.1,82.18,71.99,9.635263199165097,13.931910444089064,2474058,2235676,41620480,35821952,3.4788479804992676,"[""conv1"", ""conv2"", ""conv3""]","[0.1759782781203588, 0.03565923745433489, 0.04468309258421262]","{""conv1"": 0.05194112733694726, ""conv2"": 0.09026162336406462, ""conv3"": 0.08779724929898813}","[61, 117, 234]",ok,42,CIFAR10,SimpleCNN,82.18,85.96,3.779999999999987,144.98825523739208,0.6988364998505858,0.7361870002569049,0.9492649280776692,
Adaptive-Correlation,0.2,82.18,62.43,19.44020714146556,26.99501783737237,2474058,1993096,41620480,30385024,3.4713170528411865,"[""conv1"", ""conv2"", ""conv3""]","[0.19299322366714478, 0.04765438660979271, 0.04735884567101797]","{""conv1"": 0.10618595258752542, ""conv2"": 0.17683519244937837, ""conv3"": 0.17697885496309626}","[58, 106, 211]",ok,42,CIFAR10,SimpleCNN,82.18,85.71,3.529999999999987,119.75181041329665,0.6988364998505858,0.7228120002764626,0.9668302402053278,
Adaptive-Correlation,0.3,82.18,45.7,29.125550007315915,39.55714109976627,2474058,1753475,41620480,25156608,3.420865774154663,"[""conv1"", ""conv2"", ""conv3""]","[0.17605656385421753, 0.039832670241594315, 0.04112431903680166]","{""conv1"": 0.15614813709723324, ""conv2"": 0.26745362005707646, ""conv3"": 0.2663982428456903}","[55, 94, 188]",ok,42,CIFAR10,SimpleCNN,82.18,85.15,2.969999999999999,135.4480859248692,0.6988364998505858,0.7097055004123831,0.9846851961053117,
Adaptive-Correlation,0.4,82.18,34.86,38.17485281266648,50.83189814245295,2474058,1529590,41620480,20464000,3.5090529918670654,"[""conv1"", ""conv2"", ""conv3""]","[0.1727598930398623, 0.037493847931424774, 0.040512289851903915]","{""conv1"": 0.20709998921158546, ""conv2"": 0.35813516931963957, ""conv3"": 0.354764841468775}","[51, 83, 166]",ok,42,CIFAR10,SimpleCNN,82.18,85.08,2.8999999999999915,131.55257008178148,0.6988364998505858,0.6569515007868176,1.06375660762416,
Adaptive-Correlation,0.5,82.18,19.82,48.10271222420816,60.84404600811908,2474058,1283969,41620480,16296896,3.383155584335327,"[""conv1"", ""conv2"", ""conv3""]","[0.2059781402349472, 0.038459221522013344, 0.040361581991116204]","{""conv1"": 0.2468658130066595, ""conv2"": 0.45273603421573233, ""conv3"": 0.45039815277760814}","[49, 71, 141]",ok,42,CIFAR10,SimpleCNN,82.18,84.53,2.3499999999999943,134.52463906480946,0.6988364998505858,0.5553820010391064,1.258298789919514,
E-HRAP,0.1,82.18,80.57,9.635263199165097,13.931910444089064,2474058,2235676,41620480,35821952,3.3339991569519043,"[""conv1"", ""conv2"", ""conv3""]","[0.2186440328756968, 0.03189637760321299, 0.04539349675178528]","{""conv1"": 0.0482820929696045, ""conv2"": 0.09245525308972327, ""conv3"": 0.08926265394067225}","[61, 117, 234]",ok,42,CIFAR10,SimpleCNN,82.18,85.81,3.6299999999999955,54.38356889362461,0.6988364998505858,0.7172440009526326,0.9743357893860413,
E-HRAP,0.2,82.18,76.35,19.538143406500573,27.608100627383443,2474058,1990673,41620480,30129856,3.281405448913574,"[""conv1"", ""conv2"", ""conv3""]","[0.19859054187933603, 0.035245999693870544, 0.04694448535641035]","{""conv1"": 0.1009809310581505, ""conv2"": 0.18242602069270591, ""conv3"": 0.17659304824914362}","[58, 105, 211]",ok,42,CIFAR10,SimpleCNN,82.18,85.73,3.549999999999997,48.008655709217344,0.6988364998505858,0.747973999750684,0.9343058717061331,
E-HRAP,0.3,82.18,65.16,29.490941602824186,39.706913519498094,2474058,1744435,41620480,25094272,3.252514600753784,"[""conv1"", ""conv2"", ""conv3""]","[0.1984321971734365, 0.039464869846900306, 0.03971742341915766]","{""conv1"": 0.14989702324092583, ""conv2"": 0.27014700978061756, ""conv3"": 0.2699559669784566}","[55, 94, 187]",ok,42,CIFAR10,SimpleCNN,82.18,85.49,3.309999999999988,68.9364221522622,0.6988364998505858,0.7221235000542947,0.9677520532125626,
E-HRAP,0.4,82.18,48.43,38.25387278713757,51.3439537458482,2474058,1527635,41620480,20250880,3.3101091384887695,"[""conv1"", ""conv2"", ""conv3""]","[0.20075975358486176, 0.041541473319133125, 0.04647516459226608]","{""conv1"": 0.20534166691223749, ""conv2"": 0.359721040667177, ""conv3"": 0.3549372924205856}","[51, 82, 166]",ok,42,CIFAR10,SimpleCNN,82.18,85.32,3.1399999999999864,96.43468049698707,0.6988364998505858,0.6861114989078487,1.0185465495957913,
